status,reason,category,subcategory,prefab_name,prefab_path,canonical_path,width,height,depth
"placed","","Props","PropsOther","SFFA_Chest","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Forge & Armory - Low Poly 3D Art/Prefabs/Chest/SFFA_Chest.prefab","",0.555,0.558,0.688
"placed","","Other","Other","SFFA_Coal","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Forge & Armory - Low Poly 3D Art/Prefabs/Coal/SFFA_Coal.prefab","",0.064,0.053,0.091
"placed","","Props","PropsOther","SFFA_Coal_Bag_001","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Forge & Armory - Low Poly 3D Art/Prefabs/Coal/SFFA_Coal_Bag_001.prefab","",0.297,0.574,0.309
"placed","","Props","PropsOther","SFFA_Coal_Bag_002","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Forge & Armory - Low Poly 3D Art/Prefabs/Coal/SFFA_Coal_Bag_002.prefab","",0.456,0.408,0.431
"placed","","Other","Other","SFFA_Cup","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Forge & Armory - Low Poly 3D Art/Prefabs/Cup/SFFA_Cup.prefab","",0.153,0.126,0.102
"placed","","Other","Other","SFFA_Elk_Antlers","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Forge & Armory - Low Poly 3D Art/Prefabs/Elk Antlers/SFFA_Elk_Antlers.prefab","",0.372,0.894,1.162
"placed","","Mining","Workbenches","SFFA_ChemneyGlow","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Forge & Armory - Low Poly 3D Art/Prefabs/Forge Oven and Other/Individual Parts/SFFA_ChemneyGlow.prefab","",4.112,1.088,2.715
"placed","","Mining","Workbenches","SFFA_Forge_Oven","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Forge & Armory - Low Poly 3D Art/Prefabs/Forge Oven and Other/Individual Parts/SFFA_Forge_Oven.prefab","",4.43,5.49,2.957
"placed","","Mining","Workbenches","SFFA_Forge_Oven_Anvil 1","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Forge & Armory - Low Poly 3D Art/Prefabs/Forge Oven and Other/Individual Parts/SFFA_Forge_Oven_Anvil 1.prefab","",4.953,0.774,1.013
"placed","","Mining","Workbenches","SFFA_Forge_Oven_CabinetDoor","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Forge & Armory - Low Poly 3D Art/Prefabs/Forge Oven and Other/Individual Parts/SFFA_Forge_Oven_CabinetDoor.prefab","",0.077,0.321,0.837
"placed","","Mining","Workbenches","SFFA_Forge_Coal_Prop.001","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Forge & Armory - Low Poly 3D Art/Prefabs/Forge Oven and Other/SFFA_Forge_Coal_Prop.001.prefab","",1.383,0.592,1.381
"placed","","Mining","Workbenches","SFFA_Forge_Coal_Prop","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Forge & Armory - Low Poly 3D Art/Prefabs/Forge Oven and Other/SFFA_Forge_Coal_Prop.prefab","",1.383,0.592,1.381
"placed","","Mining","Workbenches","SFFA_Forge_Oven - Copy - Copy - Copy","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Forge & Armory - Low Poly 3D Art/Prefabs/Forge Oven and Other/SFFA_Forge_Oven - Copy - Copy - Copy.prefab","",7.169,5.49,2.957
"placed","","Mining","Workbenches","SFFA_Forge_Oven - Copy - Copy","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Forge & Armory - Low Poly 3D Art/Prefabs/Forge Oven and Other/SFFA_Forge_Oven - Copy - Copy.prefab","",7.169,5.49,2.957
"placed","","Mining","Workbenches","SFFA_Forge_Oven - Copy","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Forge & Armory - Low Poly 3D Art/Prefabs/Forge Oven and Other/SFFA_Forge_Oven - Copy.prefab","",4.43,5.49,2.957
"placed","","Mining","Workbenches","SFFA_Forge_Oven","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Forge & Armory - Low Poly 3D Art/Prefabs/Forge Oven and Other/SFFA_Forge_Oven.prefab","",4.43,5.49,2.957
"placed","","Mining","Workbenches","SFFA_Forge_Prop_001","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Forge & Armory - Low Poly 3D Art/Prefabs/Forge Prop/Individual Parts/SFFA_Forge_Prop_001.prefab","",0.184,1.069,1.142
"placed","","Mining","Workbenches","SFFA_Forge_Prop_002","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Forge & Armory - Low Poly 3D Art/Prefabs/Forge Prop/Individual Parts/SFFA_Forge_Prop_002.prefab","",0.508,2.642,3.327
"placed","","Mining","Workbenches","SFFA_Forge_Prop_003","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Forge & Armory - Low Poly 3D Art/Prefabs/Forge Prop/Individual Parts/SFFA_Forge_Prop_003.prefab","",0.814,0.823,0.87
"placed","","Mining","Workbenches","SFFA_Forge_Prop_Glow","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Forge & Armory - Low Poly 3D Art/Prefabs/Forge Prop/Individual Parts/SFFA_Forge_Prop_Glow.prefab","",0.645,0.007,0.649
"placed","","Mining","Workbenches","SFFA_Forge_Prop_SteringWheel","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Forge & Armory - Low Poly 3D Art/Prefabs/Forge Prop/Individual Parts/SFFA_Forge_Prop_SteringWheel.prefab","",0.155,0.315,0.315
"placed","","Mining","Workbenches","SFFA_Forge_Prop_String","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Forge & Armory - Low Poly 3D Art/Prefabs/Forge Prop/Individual Parts/SFFA_Forge_Prop_String.prefab","",0.022,0.929,0.022
"placed","","Mining","Workbenches","SFFA_Forge_Prop_002 1","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Forge & Armory - Low Poly 3D Art/Prefabs/Forge Prop/SFFA_Forge_Prop_002 1.prefab","",0.814,2.642,3.327
"placed","","Mining","Workbenches","SFFA_Forge_Prop_002","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Forge & Armory - Low Poly 3D Art/Prefabs/Forge Prop/SFFA_Forge_Prop_002.prefab","",0.814,2.642,3.327
"placed","","Other","Other","SFFA_Horseshoe_001","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Forge & Armory - Low Poly 3D Art/Prefabs/Horseshoes/SFFA_Horseshoe_001.prefab","",0.023,0.158,0.135
"placed","","Other","Other","SFFA_Horseshoe_002","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Forge & Armory - Low Poly 3D Art/Prefabs/Horseshoes/SFFA_Horseshoe_002.prefab","",0.023,0.158,0.135
"placed","","Other","Other","SFFA_Horseshoe_003","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Forge & Armory - Low Poly 3D Art/Prefabs/Horseshoes/SFFA_Horseshoe_003.prefab","",0.023,0.158,0.135
"placed","","Other","Other","SFFA_Feather","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Forge & Armory - Low Poly 3D Art/Prefabs/Inkwell and Feather/SFFA_Feather.prefab","",0.307,0.339,0.155
"placed","","Other","Other","SFFA_Inkwell 1","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Forge & Armory - Low Poly 3D Art/Prefabs/Inkwell and Feather/SFFA_Inkwell 1.prefab","",0.306,0.297,0.142
"placed","","Other","Other","SFFA_Inkwell","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Forge & Armory - Low Poly 3D Art/Prefabs/Inkwell and Feather/SFFA_Inkwell.prefab","",0.09,0.104,0.09
"placed","","LightsFX","LightsFX","SFFA_Candle_Fire","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Forge & Armory - Low Poly 3D Art/Prefabs/Lantern/Fire/SFFA_Candle_Fire.prefab","",0.015,0.06,0.015
"placed","","LightsFX","LightsFX","SFFA_Lantern 1","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Forge & Armory - Low Poly 3D Art/Prefabs/Lantern/SFFA_Lantern 1.prefab","",0.244,0.492,0.257
"placed","","LightsFX","LightsFX","SFFA_Lantern","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Forge & Armory - Low Poly 3D Art/Prefabs/Lantern/SFFA_Lantern.prefab","",0.244,0.492,0.257
"placed","","Furniture","Furniture","SFFA_Table_Modular_Cabinet","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Forge & Armory - Low Poly 3D Art/Prefabs/Modular Table/Cabinet/SFFA_Table_Modular_Cabinet.prefab","",0.473,0.388,0.613
"placed","","Furniture","Furniture","SFFA_ModularTable_Door","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Forge & Armory - Low Poly 3D Art/Prefabs/Modular Table/SFFA_ModularTable_Door.prefab","",0.531,0.11,0.808
"placed","","Furniture","Furniture","SFFA_Table_Modular_001","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Forge & Armory - Low Poly 3D Art/Prefabs/Modular Table/SFFA_Table_Modular_001.prefab","",1.182,1.056,0.999
"placed","","Furniture","Furniture","SFFA_Table_Modular_002 1","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Forge & Armory - Low Poly 3D Art/Prefabs/Modular Table/SFFA_Table_Modular_002 1.prefab","",1.243,1.059,1.499
"placed","","Furniture","Furniture","SFFA_Table_Modular_002","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Forge & Armory - Low Poly 3D Art/Prefabs/Modular Table/SFFA_Table_Modular_002.prefab","",1.187,1.059,1.499
"placed","","Furniture","Furniture","SFFA_Table_Modular_003","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Forge & Armory - Low Poly 3D Art/Prefabs/Modular Table/SFFA_Table_Modular_003.prefab","",1.443,1.06,1.499
"placed","","Furniture","Furniture","SFFA_Table_Modular_Pillar","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Forge & Armory - Low Poly 3D Art/Prefabs/Modular Table/SFFA_Table_Modular_Pillar.prefab","",0.777,2.366,0.333
"placed","","Furniture","Furniture","SFFA_Table_Modular_Top_1","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Forge & Armory - Low Poly 3D Art/Prefabs/Modular Table/Table_Top/SFFA_Table_Modular_Top_1.prefab","",1.187,1.059,1.499
"placed","","Furniture","Furniture","SFFA_Table_Modular_Top_2","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Forge & Armory - Low Poly 3D Art/Prefabs/Modular Table/Table_Top/SFFA_Table_Modular_Top_2.prefab","",1.182,1.056,0.999
"placed","","Furniture","Furniture","SFFA_Table_Modular_Top_1 1","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Forge & Armory - Low Poly 3D Art/Prefabs/Modular Table/Table_Top/Table + Cabinet/SFFA_Table_Modular_Top_1 1.prefab","",1.241,1.059,1.499
"placed","","Decorations","Decorations","SFFA_Rug_001","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Forge & Armory - Low Poly 3D Art/Prefabs/Rugs/SFFA_Rug_001.prefab","",2.954,0.011,2.952
"placed","","Decorations","Decorations","SFFA_Rug_002","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Forge & Armory - Low Poly 3D Art/Prefabs/Rugs/SFFA_Rug_002.prefab","",2.954,0.011,2.952
"placed","","Decorations","Decorations","SFFA_Rug_003","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Forge & Armory - Low Poly 3D Art/Prefabs/Rugs/SFFA_Rug_003.prefab","",2.954,0.011,2.952
"placed","","Decorations","Decorations","SFFA_Rug_004","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Forge & Armory - Low Poly 3D Art/Prefabs/Rugs/SFFA_Rug_004.prefab","",2.954,0.011,2.952
"placed","","Other","Other","SFFA_Rune","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Forge & Armory - Low Poly 3D Art/Prefabs/Rune/SFFA_Rune.prefab","",0.069,0.141,0.072
"placed","","Other","Other","SFFA_Rupee","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Forge & Armory - Low Poly 3D Art/Prefabs/Rupees/SFFA_Rupee.prefab","",0.048,0.01,0.029
"placed","","Props","PropsOther","SFFA_Rupee_Bag","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Forge & Armory - Low Poly 3D Art/Prefabs/Rupees/SFFA_Rupee_Bag.prefab","",0.162,0.195,0.181
"placed","","Furniture","Furniture","SFFA_Blacksmith_Table 1","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Forge & Armory - Low Poly 3D Art/Prefabs/Scene Prefabs/SFFA_Blacksmith_Table 1.prefab","",1.225,2.613,2.3
"placed","","Other","Other","SFFA_Bow_Stand","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Forge & Armory - Low Poly 3D Art/Prefabs/Scene Prefabs/SFFA_Bow_Stand.prefab","",0.447,3.692,1.477
"placed","","Props","PropsOther","SFFA_Bucket_Water_001","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Forge & Armory - Low Poly 3D Art/Prefabs/Scene Prefabs/SFFA_Bucket_Water_001.prefab","",0.675,1.052,0.626
"placed","","Mining","Workbenches","SFFA_Forge_Oven","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Forge & Armory - Low Poly 3D Art/Prefabs/Scene Prefabs/SFFA_Forge_Oven.prefab","",4.43,5.573,2.957
"placed","","Props","Tools","SFFA_Tool_Stand_001","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Forge & Armory - Low Poly 3D Art/Prefabs/Scene Prefabs/SFFA_Tool_Stand_001.prefab","",0.31,0.895,0.896
"placed","","Props","Tools","SFFA_Tool_Stand_002","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Forge & Armory - Low Poly 3D Art/Prefabs/Scene Prefabs/SFFA_Tool_Stand_002.prefab","",0.453,1.209,0.642
"placed","","Props","Tools","SFFA_Tool_Stand_003","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Forge & Armory - Low Poly 3D Art/Prefabs/Scene Prefabs/SFFA_Tool_Stand_003.prefab","",0.122,0.88,1.227
"placed","","Props","Tools","SFFA_Tool_Stand_004","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Forge & Armory - Low Poly 3D Art/Prefabs/Scene Prefabs/SFFA_Tool_Stand_004.prefab","",0.153,0.784,0.979
"placed","","Props","Tools","SFFA_Weapon_Rack_002","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Forge & Armory - Low Poly 3D Art/Prefabs/Scene Prefabs/SFFA_Weapon_Rack_002.prefab","",1.162,1.545,1.371
"placed","","Props","Tools","SFFA_Weapon_Rack_003","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Forge & Armory - Low Poly 3D Art/Prefabs/Scene Prefabs/SFFA_Weapon_Rack_003.prefab","",1.064,1.899,1.418
"placed","","Props","Tools","SFFA_Weapon_Rack_004","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Forge & Armory - Low Poly 3D Art/Prefabs/Scene Prefabs/SFFA_Weapon_Rack_004.prefab","",0.288,1.151,1.122
"placed","","Props","Tools","SFFA_Weapon_Stand_002 (1)","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Forge & Armory - Low Poly 3D Art/Prefabs/Scene Prefabs/SFFA_Weapon_Stand_002 (1).prefab","",2.077,1.855,2.357
"placed","","Props","Tools","SFFA_Weapon_Stand_002 (2)","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Forge & Armory - Low Poly 3D Art/Prefabs/Scene Prefabs/SFFA_Weapon_Stand_002 (2).prefab","",2.149,2.318,2.44
"placed","","Props","Tools","SFFA_Weapon_Stand_004 1","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Forge & Armory - Low Poly 3D Art/Prefabs/Scene Prefabs/SFFA_Weapon_Stand_004 1.prefab","",1.111,2.482,2.39
"placed","","Props","Tools","SFFA_Weapon_Stand_004","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Forge & Armory - Low Poly 3D Art/Prefabs/Scene Prefabs/SFFA_Weapon_Stand_004.prefab","",1.111,1.848,2.081
"placed","","Props","Tools","SFFA_Weapon_Stand_005","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Forge & Armory - Low Poly 3D Art/Prefabs/Scene Prefabs/SFFA_Weapon_Stand_005.prefab","",1.175,2.43,1.895
"placed","","Other","Other","Shelve","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Forge & Armory - Low Poly 3D Art/Prefabs/Scene Prefabs/Shelve.prefab","",2.903,2.347,1.332
"placed","","Other","Other","SFFA_Scroll_002","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Forge & Armory - Low Poly 3D Art/Prefabs/Scrolls/SFFA_Scroll_002.prefab","",0.235,0.293,1.431
"placed","","Other","Other","SFFA_Scroll_Opened","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Forge & Armory - Low Poly 3D Art/Prefabs/Scrolls/SFFA_Scroll_Opened.prefab","",1.258,1.301,1.418
"placed","","Buildings","Buildings","SFFA_Stair","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Forge & Armory - Low Poly 3D Art/Prefabs/Stair/SFFA_Stair.prefab","",0.117,3.755,0.863
"placed","","Other","Other","SFFA_Shelve","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Forge & Armory - Low Poly 3D Art/Prefabs/Stands and Shelves/SFFA_Shelve.prefab","",0.618,1.456,1.258
"placed","","Props","Tools","SFFA_Tool_Stand_001","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Forge & Armory - Low Poly 3D Art/Prefabs/Stands and Shelves/SFFA_Tool_Stand_001.prefab","",0.31,0.895,0.896
"placed","","Props","Tools","SFFA_Tool_Stand_002","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Forge & Armory - Low Poly 3D Art/Prefabs/Stands and Shelves/SFFA_Tool_Stand_002.prefab","",0.453,1.171,0.642
"placed","","Props","Tools","SFFA_Tool_Stand_003","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Forge & Armory - Low Poly 3D Art/Prefabs/Stands and Shelves/SFFA_Tool_Stand_003.prefab","",0.122,0.88,1.227
"placed","","Props","Tools","SFFA_Tool_Stand_004","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Forge & Armory - Low Poly 3D Art/Prefabs/Stands and Shelves/SFFA_Tool_Stand_004.prefab","",0.153,0.159,0.953
"placed","","Buildings","Buildings","SFFA_Wall_Shelve","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Forge & Armory - Low Poly 3D Art/Prefabs/Stands and Shelves/SFFA_Wall_Shelve.prefab","",0.308,0.185,1.085
"placed","","Other","Other","SFFA_Steam_Hammer_001","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Forge & Armory - Low Poly 3D Art/Prefabs/Steam Hammer/Individual Parts/SFFA_Steam_Hammer_001.prefab","",0.547,1.777,0.585
"placed","","Other","Other","SFFA_Steam_Hammer_002","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Forge & Armory - Low Poly 3D Art/Prefabs/Steam Hammer/Individual Parts/SFFA_Steam_Hammer_002.prefab","",1.005,2.242,1.499
"placed","","Other","Other","SFFA_Steam_Hammer_002","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Forge & Armory - Low Poly 3D Art/Prefabs/Steam Hammer/SFFA_Steam_Hammer_002.prefab","",1.005,2.488,1.499
"placed","","Furniture","Furniture","SFFA_Stool","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Forge & Armory - Low Poly 3D Art/Prefabs/Stool/SFFA_Stool.prefab","",0.562,0.644,0.554
"placed","","Other","Other","SFFA_Stove","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Forge & Armory - Low Poly 3D Art/Prefabs/Stove/Individual Parts/SFFA_Stove.prefab","",0.65,1.764,0.652
"placed","","Other","Other","SFFA_Stove_Door","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Forge & Armory - Low Poly 3D Art/Prefabs/Stove/Individual Parts/SFFA_Stove_Door.prefab","",0.139,0.286,0.495
"placed","","Other","Other","SFFA_Stove 1","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Forge & Armory - Low Poly 3D Art/Prefabs/Stove/SFFA_Stove 1.prefab","",0.65,1.764,0.652
"placed","","Mining","Workbenches","SFFA_Anvil","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Forge & Armory - Low Poly 3D Art/Prefabs/Tools/Anvil/SFFA_Anvil.prefab","",0.498,0.503,1.043
"placed","","Mining","Workbenches","SFFA_Log_002","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Forge & Armory - Low Poly 3D Art/Prefabs/Tools/Anvil/SFFA_Log_002.prefab","",0.964,1.053,0.945
"placed","","Mining","Workbenches","SFFA_Log_003","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Forge & Armory - Low Poly 3D Art/Prefabs/Tools/Anvil/SFFA_Log_003.prefab","",0.928,1.053,0.909
"placed","","Props","Tools","SFFA_Axe","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Forge & Armory - Low Poly 3D Art/Prefabs/Tools/Axe/SFFA_Axe.prefab","",0.077,0.58,0.423
"placed","","Props","Tools","SFFA_Grinding_Wheel","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Forge & Armory - Low Poly 3D Art/Prefabs/Tools/Grinding Wheel/Individual Parts/SFFA_Grinding_Wheel.prefab","",0.907,0.758,0.777
"placed","","Props","Tools","SFFA_Grinding_Wheel_Base","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Forge & Armory - Low Poly 3D Art/Prefabs/Tools/Grinding Wheel/Individual Parts/SFFA_Grinding_Wheel_Base.prefab","",0.626,0.783,0.73
"placed","","Props","Tools","SFFA_Grinding_Wheel_Base 1","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Forge & Armory - Low Poly 3D Art/Prefabs/Tools/Grinding Wheel/SFFA_Grinding_Wheel_Base 1.prefab","",1.041,1.076,0.777
"placed","","Props","Tools","SFFA_Hammer_001","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Forge & Armory - Low Poly 3D Art/Prefabs/Tools/Hammers/SFFA_Hammer_001.prefab","",0.109,1.02,0.271
"placed","","Props","Tools","SFFA_Hammer_002","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Forge & Armory - Low Poly 3D Art/Prefabs/Tools/Hammers/SFFA_Hammer_002.prefab","",0.057,0.24,0.12
"placed","","Props","Tools","SFFA_Hammer_003","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Forge & Armory - Low Poly 3D Art/Prefabs/Tools/Hammers/SFFA_Hammer_003.prefab","",0.071,0.24,0.139
"placed","","Props","Tools","SFFA_Hammer_004","Assets/Daniel Mistage/STYLIZED Low Poly Fantasy Bundle/STYLIZED Fantasy Forge & Armory - Low Poly 3D Art/Prefabs/Tools/Hammers/SFFA_Hammer_004.prefab","",0.072,0.244,0.13
